1.822093023255814046e+02,1.846212624584717616e+02,1.862823920265780657e+02,1.105340978758695761e-02,4.478601243259682819e-03,4.206257242178451095e-01
1.860459770114942444e+02,1.876896551724137794e+02,1.898275862068965409e+02,1.006085440812207014e-02,5.663134819145056696e-03,2.776699029126204477e-01
6.281818181818182012e+01,6.780808080808080263e+01,7.316161616161616621e+01,7.606596345268164250e-02,3.797649756377192293e-02,3.178893178893171800e-01
5.254787234042553479e+01,6.605851063829787506e+01,6.968617021276595835e+01,1.402088772845952735e-01,2.672413793103447024e-02,6.506147540983607813e-01
7.712971698113207708e+01,9.535377358490566735e+01,1.046108490566037688e+02,1.512107762983726233e-01,4.629356607890540432e-02,4.960518713487838682e-01
9.707224334600759619e+00,1.159315589353612097e+01,1.065019011406844029e+01,4.632050803137841705e-02,-4.239316239316239660e-02,inf
8.438297872340424988e+01,9.551063829787234738e+01,1.015106382978723474e+02,9.213688909236586455e-02,3.045356371490280656e-02,4.811407543698255074e-01
8.591333333333332689e+01,1.090699999999999932e+02,1.182800000000000011e+02,1.585099089098567227e-01,4.051022652298222337e-02,5.569630401667600150e-01
1.646390977443608961e+02,1.663784461152882272e+02,1.685413533834586417e+02,1.171213865005754987e-02,6.457985677190479328e-03,2.867768595041348401e-01
1.216806722689075571e+01,1.316806722689075571e+01,1.516806722689075571e+01,1.097448509068552208e-01,7.058125741399763620e-02,2.000000000000000111e-01
1.315957446808510589e+01,1.418617021276595658e+01,1.610638297872340274e+01,1.006906579425663195e-01,6.338893766461806134e-02,2.109289617486339585e-01
1.034328358208955301e+01,1.231343283582089576e+01,1.132835820895522438e+01,4.545454545454544193e-02,-4.166666666666665741e-02,inf
1.025000000000000000e+01,1.225000000000000000e+01,1.125000000000000000e+01,4.651162790697674354e-02,-4.255319148936170109e-02,inf
9.974842767295596602e+00,1.155974842767295563e+01,1.076729559748427612e+01,3.820497271073379497e-02,-3.549295774647888424e-02,inf
8.861111111111110716e+00,1.080555555555555536e+01,9.833333333333333925e+00,5.200594353640421857e-02,-4.710632570659484958e-02,1.094624909430329000e+15
9.982378854625551412e+00,1.148898678414096963e+01,1.073568281938326052e+01,3.635977035934508800e-02,-3.389494549058472833e-02,inf
1.087096774193548399e+01,1.095967741935483808e+01,1.091532258064516192e+01,2.035905978160304670e-03,-2.027649769585195775e-03,4.993910877124500000e+13
1.051502145922746756e+01,1.107296137339055875e+01,1.303004291845493512e+01,1.068173532628508976e-01,8.119658119658114404e-02,1.247600767754321466e-01
1.128476821192053059e+01,1.128476821192053059e+01,1.128476821192053059e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan
1.176811594202898625e+01,1.176811594202898625e+01,1.176811594202898625e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan
1.192527472527472554e+01,1.192527472527472554e+01,1.214945054945054892e+01,9.311666970969476390e-03,9.311666970969476390e-03,0.000000000000000000e+00
1.535519999999999925e+02,1.543280000000000030e+02,1.568000000000000114e+02,1.046553590761464120e-02,7.945282970353063218e-03,1.356643356643368326e-01
7.570588235294117396e+01,8.603921568627451677e+01,9.237254901960784537e+01,9.916005599626695477e-02,3.549840641828769239e-02,4.492753623188409651e-01
1.444813084112149397e+02,1.454844236760124545e+02,1.474828660436137113e+02,1.028056828548722795e-02,6.821383948746614564e-03,2.006230529595018075e-01
1.580112044817927242e+01,1.680112044817927242e+01,1.880112044817927242e+01,8.669958714482312034e-02,5.617623918174665526e-02,2.000000000000000111e-01
1.133139534883720856e+01,1.254651162790697683e+01,1.193895348837209269e+01,2.610868207370395377e-02,-2.481301199097710533e-02,inf
9.666666666666666075e+00,1.168888888888888822e+01,1.094074074074074154e+01,6.182602444284693993e-02,-3.306055646481172172e-02,3.845070422535190158e+00
1.229257641921397415e+01,1.229257641921397415e+01,1.229257641921397415e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan
1.233939393939393909e+02,1.337424242424242493e+02,1.384545454545454675e+02,5.751649114685805642e-02,1.731143890898972221e-02,5.233716475095784304e-01
5.676442307692308020e+01,7.145673076923077360e+01,7.683653846153846700e+01,1.502393033214581286e-01,3.627816501864160326e-02,5.772572723838307329e-01
1.472090813093981012e+02,1.530073917634635734e+02,1.563453009503695910e+02,3.009747239673561670e-02,1.078997941677447073e-02,4.648268856344707212e-01
1.867336956521739069e+02,1.880706521739130324e+02,1.900135869565217490e+02,8.705812770929697089e-03,5.138893880044617321e-03,2.559833506763760091e-01
8.633870967741935942e+01,1.003225806451612954e+02,1.063991935483871032e+02,1.040816753488566782e-01,2.939512746991242154e-02,5.350200555384140300e-01
1.629775784753363155e+02,1.655515695067264517e+02,1.678744394618834122e+02,1.480075901328276738e-02,6.966672942948627309e-03,3.565217391304339456e-01
5.745714285714285552e+01,5.845714285714285552e+01,6.079999999999999716e+01,2.826769751147619261e-02,1.964542405366553890e-02,1.758793969849246908e-01
5.457446808510638192e+01,6.249787234042553052e+01,6.391276595744680833e+01,7.881269191402252849e-02,1.119283658458587391e-02,7.368421052631577428e-01
3.992354124748491273e+01,5.149698189134808501e+01,5.211468812877263446e+01,1.324574251798088798e-01,5.961743858627071603e-03,9.035501099591576324e-01
9.444155844155844193e+01,1.131103896103896034e+02,1.231233766233766289e+02,1.318310699895538229e-01,4.238592633315013680e-02,4.824635005873464388e-01
5.207500000000000284e+01,5.911874999999999858e+01,6.160000000000000142e+01,8.379151088629863131e-02,2.055397359565107329e-02,5.866736074960949843e-01
1.259999999999999964e+01,1.259999999999999964e+01,1.259999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan
9.512348178137651189e+01,1.106356275303643741e+02,1.195202429149797609e+02,1.136616556953430474e-01,3.860260165175863345e-02,4.660908703850129564e-01
9.291390728476821437e+01,1.097350993377483377e+02,1.169006622516556320e+02,1.143235906824064119e-01,3.161708842265213704e-02,5.399659863945573957e-01
6.850877192982456165e+01,7.671345029239766689e+01,7.904678362573099548e+01,7.141724793912493374e-02,1.498028909329825881e-02,6.374375283961841721e-01
1.740454545454545325e+02,1.775454545454545325e+02,1.799545454545454675e+02,1.669234720082184847e-02,6.738715829624992992e-03,4.207650273224017301e-01
1.378067226890756274e+02,1.388067226890756274e+02,1.408067226890756274e+02,1.076760669582265198e-02,7.152731862715634020e-03,2.000000000000000111e-01
1.004958677685950441e+01,1.190909090909090828e+01,1.097933884297520635e+01,4.421300844959714926e-02,-4.062105073117888709e-02,inf
1.499180327868852487e+02,1.528196721311475414e+02,1.537868852459016296e+02,1.273885350318467412e-02,3.154574132492080074e-03,6.000000000000023093e-01
9.090434782608696196e+01,1.046782608695652215e+02,1.100782608695652129e+02,9.540085666075363846e-02,2.514475442361416291e-02,5.605095541401277082e-01
1.805679012345678984e+02,1.834197530864197461e+02,1.857037037037036953e+02,1.402184171497908652e-02,6.187497909629081395e-03,3.843594009983358761e-01
1.342095808383233475e+02,1.363892215568862412e+02,1.381796407185628652e+02,1.457495218624281497e-02,6.520838331188717231e-03,3.783783783783834509e-01
7.036877076411960275e+01,7.831893687707641050e+01,8.275083056478405297e+01,8.086528238842238814e-02,2.751536652778351771e-02,4.728314562339456795e-01
3.886486486486486314e+01,4.848648648648648418e+01,4.983783783783783861e+01,1.237050578915295795e-01,1.374381528312262554e-02,7.807017543859645636e-01
1.042769857433808589e+01,1.213034623217922636e+01,1.127902240325865613e+01,3.921936573465940878e-02,-3.636680006960153061e-02,inf
1.681568627450980387e+02,1.702549019607843093e+02,1.739411764705882320e+02,1.690835100590358520e-02,1.070980972997607680e-02,2.215320910973081203e-01
1.594615384615384528e+02,1.612259615384615472e+02,1.631105769230769340e+02,1.131231835457193781e-02,5.810678604251289306e-03,3.188531711555188664e-01
8.648453608247422153e+01,9.628865979381443196e+01,1.015051546391752595e+02,7.990128873046342672e-02,2.637339726884187913e-02,4.844625573102394056e-01
8.953488372093023884e+01,1.038294573643410814e+02,1.134651162790697612e+02,1.178829190056134152e-01,4.434376226320858178e-02,4.258660508083139673e-01
1.994545454545454675e+02,2.040909090909090935e+02,2.040909090909090935e+02,1.148907411579181900e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.032586206896551744e+02,1.124425287356321803e+02,1.162356321839080522e+02,5.912232928361962209e-02,1.658708218145266838e-02,5.476353666895126260e-01
1.157541899441340760e+01,1.164525139664804421e+01,1.160893854748603360e+01,1.445783132530133316e-03,-1.561561561561537444e-03,-2.500000000000763123e+01
1.019584905660377387e+02,1.120830188679245225e+02,1.172037735849056617e+02,6.956162402286579505e-02,2.233340465100972644e-02,4.971280340930140929e-01
8.203278688524589768e+01,9.202459016393441971e+01,9.940983606557377072e+01,9.577159378388148958e-02,3.857846285591954444e-02,4.035087719298242614e-01
1.248015122873345994e+01,1.423440453686200335e+01,1.337807183364839325e+01,3.472476058191386467e-02,-3.101252823988497054e-02,4.218181818181820830e+01
1.241970802919708063e+02,1.251970802919708063e+02,1.283649635036496477e+02,1.650241322505133224e-02,1.249352294317465639e-02,1.363184079601983956e-01
1.891769230769230887e+02,1.898230769230769113e+02,1.914384615384615245e+02,5.941794664510845030e-03,4.236946170607693886e-03,1.666666666666617724e-01
1.478461538461538396e+02,1.537307692307692264e+02,1.548846153846153868e+02,2.324990471350530177e-02,3.738783649052862534e-03,7.183098591549285095e-01
4.102580645161290107e+01,5.519354838709677580e+01,5.958064516129032029e+01,1.844299089393356683e-01,3.822372119168068044e-02,6.175478065241847281e-01
8.498739495798319865e+01,1.015420168067226854e+02,1.116134453781512548e+02,1.354320275266610307e-01,4.724921645542172477e-02,4.511106022441034313e-01
5.499348534201954664e+01,6.127361563517915499e+01,6.221172638436482316e+01,6.158634872992051201e-02,7.596940121340018705e-03,7.699680511182107612e-01
1.424466403162055315e+02,1.444268774703557199e+02,1.464505928853754995e+02,1.385943549821458225e-02,6.957277964996252603e-03,3.285245901639315957e-01
1.249586776859504056e+01,1.269421487603305820e+01,1.259504132231404938e+01,3.952569169960496592e-03,-3.921568627451002022e-03,inf
1.237500000000000000e+01,1.225000000000000000e+01,1.462500000000000000e+01,8.333333333333332871e-02,8.837209302325581273e-02,-2.702702702702702853e-02
2.998076923076922995e+01,3.887500000000000000e+01,3.889903846153845990e+01,1.294758148949535781e-01,3.090807937194572268e-04,9.946236559139788325e-01
1.439000000000000057e+02,1.495000000000000000e+02,1.516285714285714334e+02,2.615168946681490150e-02,7.068646520233423658e-03,5.681159420289847439e-01
1.529411764705882426e+01,1.709558823529411598e+01,1.672426470588235148e+01,4.466643701917549780e-02,-1.097945428850961684e-02,1.701388888888889728e+00
8.779069767441860961e+01,9.316279069767442422e+01,9.827906976744185386e+01,5.636795400574922538e-02,2.672497570456747532e-02,3.442622950819677619e-01
2.144444444444444287e+01,2.244444444444444287e+01,2.444444444444444287e+01,6.537530266343825891e-02,4.265402843601896060e-02,2.000000000000000111e-01
1.235593220338983045e+01,1.238135593220338926e+01,1.236864406779661074e+01,5.141388174807453443e-04,-5.136106831021622484e-04,1.431228695138900000e+13
1.577090909090909179e+02,1.612909090909090821e+02,1.642363636363636488e+02,2.027446772462868432e-02,9.048257372654220504e-03,3.781190019193829688e-01
1.973777777777777658e+02,1.990888888888889028e+02,2.009555555555555486e+02,8.981868898186902081e-03,4.666148205754863838e-03,3.142857142857199415e-01
1.369787234042553052e+02,1.382872340425531945e+02,1.408510638297872219e+02,1.393781589829989898e-02,9.184801250047584451e-03,2.033057851239699898e-01
1.127960526315789558e+01,1.292434210526315752e+01,1.210197368421052566e+01,3.517163759144619622e-02,-3.286014721345952710e-02,-9.259045286534730000e+14
1.549435028248587685e+02,1.577853107344632804e+02,1.612655367231638479e+02,1.999321052725614237e-02,1.090806063181754514e-02,2.899135446685871531e-01
1.293961538461538510e+02,1.323884615384615415e+02,1.353346153846153754e+02,2.243207903530431910e-02,1.100448224342025043e-02,3.367965367965375934e-01
1.695394736842105203e+02,1.705394736842105203e+02,1.725394736842105203e+02,8.769905377336718877e-03,5.829562015801181482e-03,2.000000000000000111e-01
1.377099236641221403e+01,1.377099236641221403e+01,1.428498727735368945e+01,1.832033375657535559e-02,1.832033375657535559e-02,0.000000000000000000e+00
9.170967741935483275e+01,9.336405529953917437e+01,9.489861751152074021e+01,1.708895144959752047e-02,8.151176168212854664e-03,3.502439024390258671e-01
1.738545454545454447e+02,1.773818181818181756e+02,1.794181818181818073e+02,1.574884199691198999e-02,5.707297187117802220e-03,4.641148325358859794e-01
9.020099255583126308e+01,1.065086848635235697e+02,1.142084367245657575e+02,1.174478313121381096e-01,3.488515891128626117e-02,5.143214900610422191e-01
1.328861538461538601e+02,1.365076923076923094e+02,1.397415384615384539e+02,2.514559162114569230e-02,1.170626301778769467e-02,3.589508996645317529e-01
9.234222222222221887e+01,1.019244444444444468e+02,1.082822222222222166e+02,7.945193340791527337e-02,3.024536699332927916e-02,4.297388877815432329e-01
1.422289156626505928e+02,1.432289156626505928e+02,1.452289156626505928e+02,1.043631334087765684e-02,6.933422437557431109e-03,2.000000000000000111e-01
1.752116402116402014e+02,1.762433862433862544e+02,1.782169312169312150e+02,8.503248600257515277e-03,5.567745883898280769e-03,2.072263549415560013e-01
4.041317365269460993e+01,4.798802395209580851e+01,4.777644710578842080e+01,8.349365140438629040e-02,-2.209345950227213466e-03,1.059168294725091330e+00
7.556097560975609895e+01,8.764634146341462895e+01,9.452439024390244526e+01,1.114935111493511322e-01,3.775605837461513264e-02,4.676734308636143478e-01
1.934814814814814952e+02,1.944814814814814952e+02,1.964814814814814952e+02,7.693038275239813713e-03,5.115574081091322362e-03,2.000000000000000111e-01
1.218269230769230838e+01,1.317307692307692335e+01,1.267788461538461497e+01,1.991877779926508676e-02,-1.915566300911291514e-02,-5.575369730999530000e+14
1.383211678832116753e+01,1.383211678832116753e+01,1.439172749391727457e+01,1.982758620689655318e-02,1.982758620689655318e-02,0.000000000000000000e+00
1.343452380952381020e+01,1.343452380952381020e+01,1.348214285714285765e+01,1.769128704113217838e-03,1.769128704113217838e-03,0.000000000000000000e+00
1.852037037037036953e+02,1.872777777777777715e+02,1.908148148148148096e+02,1.492243289830092086e-02,9.354949306950093371e-03,2.267206477732794656e-01
1.216720257234726610e+01,1.395498392282958200e+01,1.350482315112540199e+01,5.210420841683369858e-02,-1.639344262295081706e-02,2.014492753623187138e+00
2.945294117647058840e+01,3.934117647058823763e+01,4.077647058823529136e+01,1.612362844459334643e-01,1.791483113069009675e-02,7.750115260488711355e-01
1.025283018867924483e+02,1.163364779874213895e+02,1.234150943396226410e+02,9.244258872651359149e-02,2.952479636940751051e-02,4.937591363994159321e-01
1.821661129568106219e+02,1.840465116279069662e+02,1.858970099667774036e+02,1.013656836993511237e-02,5.002110405646921151e-03,3.369047619047610964e-01
1.426521739130434696e+02,1.436521739130434696e+02,1.456521739130434696e+02,1.040567033629920084e-02,6.913134956417193305e-03,2.000000000000000111e-01
1.345172413793103416e+01,1.345172413793103416e+01,1.345517241379310391e+01,1.281558374984271848e-04,1.281558374984271848e-04,0.000000000000000000e+00
1.084806201550387641e+02,1.096356589147286797e+02,1.115813953488372050e+02,1.409046075806675083e-02,8.795598696429188582e-03,2.288786482334860817e-01
6.521246458923512535e+01,8.053541076487252326e+01,8.832011331444759605e+01,1.505064855988339223e-01,4.610274133476496838e-02,4.960110041265474723e-01
1.667386363636363740e+02,1.691022727272727195e+02,1.713863636363636260e+02,1.374558897664251989e-02,6.708273537362739215e-03,3.409836065573755848e-01
1.137859778597785976e+02,1.201512915129151224e+02,1.230811808118081245e+02,3.924226137620541455e-02,1.204563383700472771e-02,5.206761243585860122e-01
1.432232558139535001e+02,1.450023255813953540e+02,1.466976744186046631e+02,1.198402130492676534e-02,5.811960360676410309e-03,3.441295546558686969e-01
1.301209677419354804e+01,1.301209677419354804e+01,1.301209677419354804e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan
1.821971830985915517e+02,1.844084507042253449e+02,1.852957746478873275e+02,8.431703204047220554e-03,2.400091432054583980e-03,5.547703180211973617e-01
1.963076923076923208e+02,1.968671328671328808e+02,1.973776223776223731e+02,2.717729186279863388e-03,1.294854284548617104e-03,3.539823008849641850e-01
1.887777777777777715e+02,1.907037037037036953e+02,1.971481481481481524e+02,2.168905950095972174e-02,1.661573720397253179e-02,1.299999999999996436e-01
5.157885304659497905e+01,6.187455197132616291e+01,6.703225806451612812e+01,1.302863186522626171e-01,4.001112192409288226e-02,4.995217807147202538e-01
1.186470588235294059e+02,1.218235294117647101e+02,1.264117647058823479e+02,3.168506961113778247e-02,1.848341232227484338e-02,2.571428571428578391e-01
1.512758620689655231e+02,1.540114942528735753e+02,1.556781609195402325e+02,1.434188354240777813e-02,5.381731804179161471e-03,4.507575757575777442e-01
1.408114558472553668e+01,1.409546539379474872e+01,1.420047732696897391e+01,4.219409282700438933e-03,3.711201079622162072e-03,6.382978723404053589e-02
1.486376811594202820e+02,1.528405797101449366e+02,1.572028985507246261e+02,2.800549684878926235e-02,1.407002290468838297e-02,3.251121076233203233e-01
3.981920000000000215e+01,4.515200000000000102e+01,4.670400000000000063e+01,7.957172180409413653e-02,1.689601114788364181e-02,6.320879954485112417e-01
1.351643356643356526e+02,1.366643356643356526e+02,1.386538461538461604e+02,1.274389621003173441e-02,7.226222679417396502e-03,2.737715379706427421e-01
9.477372262773722866e+01,1.076715328467153228e+02,1.146496350364963490e+02,9.490781081175279910e-02,3.138748440475410545e-02,4.802935580320736308e-01
1.451960784313725483e+01,1.451960784313725483e+01,1.450980392156862742e+01,-3.377237419790599039e-04,-3.377237419790599039e-04,-0.000000000000000000e+00
1.433544303797468267e+01,1.431645569620253156e+01,1.563924050632911467e+01,4.349662162162167695e-02,4.415803929854217325e-02,-7.228915662650296434e-03
1.483363228699551541e+02,1.497309417040358710e+02,1.508744394618834122e+02,8.482704873808546986e-03,3.803982993958404755e-03,3.788063337393405838e-01
6.942857142857143060e+01,7.546938775510204778e+01,8.393877551020408134e+01,9.461077844311376051e-02,5.313020099859167705e-02,2.628774422735349336e-01
4.636842105263158231e+01,5.155263157894736992e+01,5.464912280701754099e+01,8.197290725946503043e-02,2.915668621458656490e-02,4.556669236700079950e-01
9.970824524312897097e+01,1.151818181818181870e+02,1.250317124735729379e+02,1.126789712329024501e-01,4.100474384136732625e-02,4.399230630522331098e-01
1.302425876010781636e+01,1.304582210242587514e+01,1.324797843665768227e+01,8.515440648404662416e-03,7.688364941055915100e-03,5.063291139240364003e-02
1.381233933161953686e+01,1.446401028277634992e+01,1.414395886889460208e+01,1.186206896551727369e-02,-1.118749157568404637e-02,5.633333333332770110e+01
3.430847457627118757e+01,4.439322033898304909e+01,4.488135593220339103e+01,1.335131201575274762e-01,5.467800729040129572e-03,9.117376647257120492e-01
1.031013333333333293e+02,1.113439999999999941e+02,1.177840000000000060e+02,6.647189491983779286e-02,2.810656052512138306e-02,3.902285065017038201e-01
1.938510638297872219e+02,1.975638297872340559e+02,1.993723404255319167e+02,1.404106809512218647e-02,4.556174957118323474e-03,5.065312046444154781e-01
1.392830882352941124e+01,1.401654411764705799e+01,1.403492647058823550e+01,3.812779384696318719e-03,6.553079947575733439e-04,7.058823529411639708e-01
1.423529411764705799e+01,1.423529411764705799e+01,1.432579185520362053e+01,3.168567807351128397e-03,3.168567807351128397e-03,0.000000000000000000e+00
3.218646408839779127e+01,4.013397790055248748e+01,3.972651933701657612e+01,1.048497070968981149e-01,-5.102129057922133622e-03,1.114252517428349964e+00
1.173163538873994582e+02,1.235067024128686342e+02,1.292198391420911605e+02,4.828291176406625945e-02,2.260600210041692482e-02,3.513924821183990188e-01
1.041260504201680703e+02,1.165084033613445342e+02,1.224411764705882320e+02,8.083749049570680689e-02,2.482855635660278018e-02,5.106567319355396206e-01
1.211785714285714306e+02,1.250223214285714306e+02,1.270982142857142918e+02,2.384291725105191009e-02,8.233731739707851605e-03,4.807370184254592949e-01
7.073839662447257126e+01,7.626160337552742874e+01,7.662447257383966814e+01,3.994273443092346415e-02,2.373461389854852714e-03,8.838622552329499227e-01
1.870032467532467422e+02,1.879935064935064872e+02,1.899448051948051841e+02,7.803617571059433787e-03,5.163008461835820635e-03,2.023888520238896760e-01
9.312000000000000455e+01,1.042666666666666657e+02,1.116266666666666652e+02,9.038812190674651303e-02,3.409090909090908839e-02,4.309278350515463041e-01
1.468298969072164937e+02,1.478298969072164937e+02,1.498298969072164937e+02,1.011259382819015840e-02,6.719080109444809656e-03,2.000000000000000111e-01
1.487654320987654266e+01,1.487654320987654266e+01,1.518518518518518512e+01,1.026694045174539674e-02,1.026694045174539674e-02,0.000000000000000000e+00
7.069965870307167677e+01,7.720136518771330714e+01,8.034812286689420091e+01,6.387690082924733781e-02,1.997313807893942930e-02,5.081355028007460417e-01
6.236500000000000199e+01,7.133499999999999375e+01,7.397499999999999432e+01,8.515476015842740609e-02,1.816805450416351594e-02,6.294736842105260743e-01
1.906891891891891930e+02,1.937702702702702595e+02,1.960270270270270316e+02,1.380298424013698226e-02,5.789564915930010304e-03,4.056939501779331381e-01
1.720372340425531945e+02,1.730372340425531945e+02,1.750372340425531945e+02,8.643678160919539971e-03,5.745896879488981979e-03,2.000000000000000111e-01
1.890000000000000000e+02,1.908032786885245855e+02,1.915491803278688394e+02,6.698688263295031128e-03,1.950822132184255788e-03,5.472636815920419728e-01
1.456430446194225681e+01,1.456430446194225681e+01,1.651706036745406792e+01,6.282722513089006311e-02,6.282722513089006311e-02,0.000000000000000000e+00
1.691875000000000000e+02,1.714305555555555429e+02,1.751944444444444571e+02,1.744268113165698894e-02,1.085867692430988497e-02,2.295664534470482909e-01
2.841459627329192372e+01,3.728260869565217206e+01,4.043012422360248337e+01,1.745308552869000440e-01,4.050192818750376206e-02,5.848438300051203020e-01
1.514210526315789593e+02,1.561403508771929864e+02,1.599035087719298360e+02,2.724634414358569068e-02,1.190707485636572673e-02,3.853868194842398065e-01
1.519047619047618980e+02,1.529047619047618980e+02,1.549047619047618980e+02,9.778053701691758609e-03,6.497524752475248092e-03,2.000000000000000111e-01
2.286412395709177758e+01,2.400595947556615073e+01,2.550417163289630551e+01,5.458219363741650260e-02,3.026071884253351760e-02,2.759216589861749336e-01
2.100000000000000000e+01,2.200000000000000000e+01,2.466666666666666785e+01,8.029197080291972100e-02,5.714285714285716189e-02,1.578947368421051989e-01
1.423484848484848442e+01,1.424090909090909030e+01,1.474393939393939412e+01,1.756770887796718639e-02,1.735493988499741541e-02,5.988023952095618795e-03
9.067032967032966440e+01,9.892307692307691980e+01,1.068864468864468904e+02,8.208332560769848740e-02,3.869291282525899600e-02,3.413119224359943971e-01
2.065737704918032875e+02,2.084098360655737565e+02,2.103688524590163809e+02,9.102168399944902608e-03,4.677927619345876795e-03,3.190883190883162523e-01
1.881538461538461604e+02,1.903846153846153868e+02,1.925384615384615472e+02,1.151747827844009330e-02,5.624748895138627011e-03,3.411764705882341930e-01
9.886206896551723844e+01,1.082150101419878325e+02,1.145091277890466586e+02,7.333257281922583859e-02,2.825970146535159572e-02,4.262734584450402764e-01
1.447535545023696670e+02,1.470473933649289222e+02,1.487772511848341139e+02,1.370791959312179370e-02,5.847578461686272523e-03,3.986820428336123046e-01
4.286249999999999716e+01,4.673749999999999716e+01,4.820000000000000284e+01,5.861358956760472777e-02,1.540487162606984234e-02,5.698529411764696739e-01
8.217613636363635976e+01,1.038238636363636402e+02,1.175568181818181870e+02,1.771399311580804103e-01,6.203321099504659208e-02,4.407681628875519952e-01
1.576271186440678029e+01,1.652542372881356059e+01,1.891525423728813493e+01,9.090909090909086998e-02,6.743185078909606778e-02,1.376146788990827707e-01
1.482031250000000000e+01,1.482031250000000000e+01,1.491406250000000000e+01,3.152916447714135696e-03,3.152916447714135696e-03,0.000000000000000000e+00
9.586486486486487024e+01,9.618918918918919303e+01,1.034864864864864842e+02,3.823210412147501347e-02,3.654574986464533687e-02,2.173913043478252483e-02
3.892982456140350678e+01,4.756140350877193157e+01,4.683040935672514848e+01,9.212410501193322998e-02,-7.744253763707322630e-03,1.203915171288743702e+00
1.400000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,nan
